,tweet_id,name,date,time,dog_stage,rating_numerator,rate,retweet_count,favorite_count,p1,p2,p3,text,jpg_url
1412,698953797952008193,CeCe,02-14-2016,19:35,,11.0,11.0/10,874.0,2588.0,Italian Greyhound,Redbone,Shower Cap,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg
1413,698907974262222848,,02-14-2016,16:33,,10.0,10.0/10,594.0,2444.0,German Short-Haired Pointer,Bluetick,Curly-Coated Retriever,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg
1414,698710712454139905,Cuddles,02-14-2016,03:29,,10.0,10.0/10,651.0,2384.0,Samoyed,Shoji,Prison,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg
1415,698703483621523456,Rusty,02-14-2016,03:01,,10.0,10.0/10,358.0,1397.0,Brittany Spaniel,Welsh Springer Spaniel,Beagle,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg
1416,698635131305795584,,02-13-2016,22:29,,12.0,12.0/10,328.0,1254.0,Samoyed,Kuvasz,West Highland White Terrier,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg
1417,698549713696649216,Claude,02-13-2016,16:50,,12.0,12.0/10,596.0,2238.0,French Bulldog,Boston Bull,Boxer,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg
1418,698355670425473025,Jessiga,02-13-2016,03:59,,10.0,10.0/10,427.0,1784.0,Pug,Pekinese,Sunglasses,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg
1419,698342080612007937,Maximus,02-13-2016,03:05,,11.0,11.0/10,925.0,2183.0,Boxer,Saint Bernard,Staffordshire Bullterrier,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg
1420,698262614669991936,Franklin,02-12-2016,21:49,,11.0,11.0/10,1910.0,4603.0,Italian Greyhound,Basset,Staffordshire Bullterrier,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg
1421,698195409219559425,Beau,02-12-2016,17:22,,11.0,11.0/10,5709.0,16150.0,Labrador Retriever,American Staffordshire Terrier,Dalmatian,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg
1422,698178924120031232,Lily,02-12-2016,16:16,,10.0,10.0/10,709.0,2720.0,Chesapeake Bay Retriever,Malinois,Labrador Retriever,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg
1423,697995514407682048,,02-12-2016,04:07,,11.0,11.0/10,324.0,1467.0,Staffordshire Bullterrier,Boston Bull,American Staffordshire Terrier,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg
1424,697990423684476929,Doug,02-12-2016,03:47,,11.0,11.0/10,1232.0,3169.0,Pembroke,Cardigan,Shetland Sheepdog,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg
1425,697943111201378304,Cassie,02-12-2016,00:39,,10.0,10.0/10,646.0,2306.0,Great Dane,Greater Swiss Mountain Dog,German Short-Haired Pointer,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg
1426,697881462549430272,Carter,02-11-2016,20:34,,10.0,10.0/10,1111.0,2906.0,Washbasin,Paper Towel,Toilet Tissue,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg
1428,697616773278015490,,02-11-2016,03:02,pupper,11.0,11.0/10,970.0,3035.0,Lhasa,Shih-Tzu,Tibetan Terrier,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg
1429,697596423848730625,,02-11-2016,01:42,pupper,11.0,11.0/10,1207.0,2898.0,Shetland Sheepdog,Collie,Pembroke,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg
1430,697575480820686848,Ole,02-11-2016,00:18,,11.0,11.0/10,481.0,1968.0,Siamese Cat,Whippet,Bull Mastiff,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg
1432,697482927769255936,Blipson,02-10-2016,18:11,,11.0,11.0/10,639.0,2338.0,Bath Towel,Christmas Stocking,Weasel,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg
1433,697463031882764288,,02-10-2016,16:51,,44.0,44.0/10,1346.0,3301.0,Labrador Retriever,Golden Retriever,Pug,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg
1434,697270446429966336,Bentley,02-10-2016,04:06,,10.0,10.0/10,1807.0,4538.0,Toy Poodle,Miniature Poodle,Norfolk Terrier,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg
1435,697259378236399616,,02-10-2016,03:22,,10.0,10.0/10,959.0,3181.0,Great Dane,Boxer,Whippet,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg
1436,697255105972801536,Charlie,02-10-2016,03:05,,10.0,10.0/10,1107.0,2958.0,Great Dane,Malinois,Doberman,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg
1437,697242256848379904,Oakley,02-10-2016,02:14,,10.0,10.0/10,642.0,2440.0,Grey Fox,Siamese Cat,Eskimo Dog,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg
1438,696900204696625153,Rosie,02-09-2016,03:35,,12.0,12.0/10,981.0,3062.0,Chihuahua,Pembroke,Basenji,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg
1439,696894894812565505,,02-09-2016,03:14,,12.0,12.0/10,651.0,2258.0,Appenzeller,Beagle,Greater Swiss Mountain Dog,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg
1440,696886256886657024,,02-09-2016,02:40,,12.0,12.0/10,1716.0,4670.0,Kuvasz,Golden Retriever,Dingo,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg
1441,696877980375769088,Misty,02-09-2016,02:07,pupper,12.0,12.0/10,685.0,2363.0,Space Heater,Spatula,Vacuum,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg
1442,696754882863349760,Reptar,02-08-2016,17:58,,10.0,10.0/10,346.0,1431.0,Weasel,Toy Poodle,Scottish Deerhound,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg
1444,696713835009417216,Trevith,02-08-2016,15:14,pupper,10.0,10.0/10,621.0,2288.0,Car Mirror,Chesapeake Bay Retriever,Vizsla,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg
1447,696488710901260288,,02-08-2016,00:20,,12.0,12.0/10,983.0,2425.0,Briard,Scotch Terrier,Giant Schnauzer,12/10 revolutionary af https://t.co/zKzq4nIY86,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg
1448,696405997980676096,Berb,02-07-2016,18:51,,12.0,12.0/10,1112.0,3090.0,Borzoi,Walker Hound,Great Pyrenees,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg
1450,695816827381944320,,02-06-2016,03:50,,11.0,11.0/10,1104.0,2906.0,Pomeranian,Chow,Sunglasses,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg
1451,695794761660297217,Wyatt,02-06-2016,02:22,,13.0,13.0/10,739.0,3052.0,Samoyed,Arctic Fox,White Wolf,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg
1452,695767669421768709,,02-06-2016,00:35,,13.0,13.0/10,703.0,1794.0,Soft-Coated Wheaten Terrier,Lakeland Terrier,Afghan Hound,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg
1453,695629776980148225,Calvin,02-05-2016,15:27,,13.0,13.0/10,2004.0,4403.0,Old English Sheepdog,Otterhound,West Highland White Terrier,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg
1454,695446424020918272,,02-05-2016,03:18,,12.0,12.0/10,1741.0,4255.0,Basenji,Cardigan,Pembroke,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg
1455,695409464418041856,Bob,02-05-2016,00:51,,10.0,10.0/10,3431.0,8363.0,Pug,Bull Mastiff,Pekinese,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg
1456,695314793360662529,Colin,02-04-2016,18:35,,10.0,10.0/10,1391.0,3495.0,Maltese Dog,Lhasa,Pekinese,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg
1457,695095422348574720,,02-04-2016,04:03,pupper,12.0,12.0/10,588.0,2551.0,Papillon,Chihuahua,Border Collie,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg
1458,695074328191332352,Lorenzo,02-04-2016,02:40,pupper,11.0,11.0/10,1051.0,2737.0,Shih-Tzu,Tibetan Terrier,Lhasa,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg
1459,695064344191721472,,02-04-2016,02:00,,11.0,11.0/10,564.0,1543.0,Seat Belt,Sunglasses,Ice Lolly,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg
1460,695051054296211456,Brian,02-04-2016,01:07,,11.0,11.0/10,765.0,2562.0,Boston Bull,Pug,Chihuahua,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg
1462,694905863685980160,Archie,02-03-2016,15:30,,10.0,10.0/10,894.0,2654.0,Bow Tie,Fur Coat,Black-Footed Ferret,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg
1463,694669722378485760,Phil,02-02-2016,23:52,,12.0,12.0/10,13725.0,34489.0,Beaver,Mongoose,Marmot,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg
1464,694356675654983680,,02-02-2016,03:08,pupper,10.0,10.0/10,275.0,1450.0,Hamster,Pomeranian,Pretzel,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg
1465,694352839993344000,Oliviér,02-02-2016,02:53,,10.0,10.0/10,583.0,1965.0,Australian Terrier,Yorkshire Terrier,Silky Terrier,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg
1467,694329668942569472,Grady,02-02-2016,01:21,pupper,10.0,10.0/10,482.0,1927.0,Boxer,Bull Mastiff,Saint Bernard,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg
1468,694206574471057408,,02-01-2016,17:11,,10.0,10.0/10,1953.0,4009.0,Shih-Tzu,Toy Poodle,Maltese Dog,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg
1469,694183373896572928,Lola,02-01-2016,15:39,,10.0,10.0/10,889.0,2839.0,Teddy,Pekinese,Shih-Tzu,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg
1470,694001791655137281,Chester,02-01-2016,03:38,,11.0,11.0/10,978.0,3284.0,Pembroke,Cardigan,Chihuahua,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg
1472,693942351086120961,Kobe,01-31-2016,23:42,,10.0,10.0/10,351.0,1689.0,Groenendael,Norwegian Elkhound,Schipperke,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg
1473,693647888581312512,,01-31-2016,04:11,,10.0,10.0/10,560.0,2595.0,Washbasin,Doormat,Bathtub,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg
1475,693642232151285760,Freddery,01-31-2016,03:49,,10.0,10.0/10,397.0,2457.0,Scottish Deerhound,Bluetick,German Short-Haired Pointer,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg
1476,693629975228977152,,01-31-2016,03:00,pupper,12.0,12.0/10,761.0,2358.0,Pug,French Bulldog,Boston Bull,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg
1477,693622659251335168,,01-31-2016,02:31,,10.0,10.0/10,356.0,1476.0,Malamute,Siberian Husky,Eskimo Dog,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg
1478,693590843962331137,Phil,01-31-2016,00:25,pupper,10.0,10.0/10,1869.0,4860.0,Dining Table,Grey Fox,Siamese Cat,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg
1480,693486665285931008,Lincoln,01-30-2016,17:31,,11.0,11.0/10,604.0,1706.0,Sea Lion,Siamese Cat,Black-Footed Ferret,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg
1481,693280720173801472,Sadie,01-30-2016,03:52,,10.0,10.0/10,1190.0,3230.0,Labrador Retriever,Bull Mastiff,Box Turtle,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg
1483,693262851218264065,,01-30-2016,02:41,pupper,11.0,11.0/10,475.0,2132.0,Golden Retriever,Labrador Retriever,Kuvasz,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg
1484,693231807727280129,Bodie,01-30-2016,00:38,,11.0,11.0/10,711.0,2775.0,Vizsla,Chesapeake Bay Retriever,Rhodesian Ridgeback,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg
1485,693155686491000832,Dunkin,01-29-2016,19:36,,12.0,12.0/10,3070.0,7599.0,Shih-Tzu,Lhasa,Tibetan Terrier,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg
1486,693109034023534592,,01-29-2016,16:30,,11.0,11.0/10,581.0,1644.0,Cocker Spaniel,Welsh Springer Spaniel,Golden Retriever,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg
1487,693095443459342336,Milo,01-29-2016,15:36,pupper,10.0,10.0/10,435.0,1797.0,Ice Lolly,Neck Brace,Yorkshire Terrier,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg
1488,692919143163629568,,01-29-2016,03:56,,10.0,10.0/10,728.0,2591.0,Saint Bernard,English Springer,Boxer,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg
1489,692905862751522816,Wally,01-29-2016,03:03,pupper,10.0,10.0/10,839.0,2346.0,Mexican Hairless,Doberman,Rhodesian Ridgeback,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg
1490,692901601640583168,,01-29-2016,02:46,,10.0,10.0/10,576.0,1697.0,Soft-Coated Wheaten Terrier,Cocker Spaniel,Golden Retriever,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg
1491,692894228850999298,Tupawc,01-29-2016,02:17,,10.0,10.0/10,760.0,2185.0,German Short-Haired Pointer,Bluetick,Basset,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg
1492,692828166163931137,,01-28-2016,21:54,pupper,12.0,12.0/10,855.0,2772.0,Samoyed,Arctic Fox,White Wolf,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg
1493,692752401762250755,,01-28-2016,16:53,pupper,13.0,13.0/10,3493.0,6573.0,Samoyed,Siberian Husky,Eskimo Dog,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png
1494,692568918515392513,Chester,01-28-2016,04:44,,12.0,12.0/10,1470.0,4209.0,Golden Retriever,Labrador Retriever,Pekinese,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg
1495,692535307825213440,Amber,01-28-2016,02:30,,10.0,10.0/10,1301.0,3043.0,Pug,French Bulldog,Chihuahua,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg
1496,692530551048294401,Cody,01-28-2016,02:12,,10.0,10.0/10,395.0,1772.0,Siberian Husky,Eskimo Dog,White Wolf,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg
1498,692417313023332352,Herschel,01-27-2016,18:42,pupper,10.0,10.0/10,3310.0,9026.0,Bison,Mink,Polecat,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,https://pbs.twimg.com/media/CZv13u5WYAA6wQe.jpg
1499,692187005137076224,,01-27-2016,03:26,,12.0,12.0/10,783.0,2449.0,Siberian Husky,Malamute,Eskimo Dog,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg
1500,692158366030913536,Edgar,01-27-2016,01:33,,10.0,10.0/10,755.0,2070.0,Pug,Swing,Toy Poodle,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg
1501,692142790915014657,,01-27-2016,00:31,,13.0,13.0/10,374.0,1590.0,Toy Poodle,Teddy,Miniature Poodle,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy https://t.co/tDkJAnQsbQ,https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg
1503,692017291282812928,Kingsley,01-26-2016,16:12,,13.0,13.0/10,910.0,2789.0,Tibetan Terrier,Cocker Spaniel,Bow Tie,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg
1504,691820333922455552,Brockly,01-26-2016,03:09,,13.0,13.0/10,1581.0,3822.0,Minivan,Sports Car,Limousine,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,https://pbs.twimg.com/media/CZnW7JGW0AA83mn.jpg
1506,691756958957883396,,01-25-2016,22:58,,10.0,10.0/10,944.0,2736.0,Saint Bernard,Boxer,Pembroke,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg
1507,691675652215414786,Richie,01-25-2016,17:35,,10.0,10.0/10,487.0,1885.0,Chihuahua,Teddy,West Highland White Terrier,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg
1508,691483041324204033,,01-25-2016,04:49,,10.0,10.0/10,537.0,2310.0,Bloodhound,Black-And-Tan Coonhound,Gordon Setter,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg
1509,691459709405118465,Leo,01-25-2016,03:16,,12.0,12.0/10,1088.0,3900.0,Shetland Sheepdog,Collie,Border Collie,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg
1510,691444869282295808,Bailey,01-25-2016,02:17,,12.0,12.0/10,808.0,2544.0,Bernese Mountain Dog,Border Collie,Entlebucher,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg
1511,691416866452082688,,01-25-2016,00:26,,13.0,13.0/10,7310.0,18637.0,Lakeland Terrier,Irish Terrier,Airedale,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg
1512,691321916024623104,Molly,01-24-2016,18:09,,11.0,11.0/10,632.0,2488.0,Rottweiler,German Shepherd,Kelpie,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg
1513,691096613310316544,,01-24-2016,03:14,,11.0,11.0/10,846.0,2867.0,Borzoi,Llama,Arabian Camel,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg
1514,691090071332753408,,01-24-2016,02:48,,12.0,12.0/10,320.0,1665.0,Barrow,Tub,Bathtub,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,https://pbs.twimg.com/media/CZc-u7IXEAQHV1N.jpg
